# ,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,60.0,70.0,80.0,90.0,100.0
1.100000000000000000e+01,1.000000000000000000e+00,4.298764914875795040e-01,2.179310893512008407e-01,1.395422146966436849e-01,1.263224150951347546e-01,1.202235347130255899e-01,1.446880032706031050e-01,1.861699149482705651e-01,1.631753623362443839e-01,1.973568777397786134e-01,2.082752882011928430e-01,2.170342498198951919e-01,1.977563425995025326e-01,1.752707968100984115e-01,1.676587749495996593e-01,1.249183437712823447e-01
1.200000000000000000e+01,1.000000000000000000e+00,7.979445048403157603e-01,6.634098904131794372e-01,5.940274046328781754e-01,5.234875103092446746e-01,4.683293704534267632e-01,3.975597490344435769e-01,3.505483717394896614e-01,3.112901212693483521e-01,2.744271329023197370e-01,2.439519625819869253e-01,1.897872430694743373e-01,1.410947306653511368e-01,1.089762776314985165e-01,9.783998863570873838e-02,7.334355328388061923e-02
1.300000000000000000e+01,1.000000000000000000e+00,9.090465153124936970e-01,8.176691245601062086e-01,7.493271479330539941e-01,6.935232681048313363e-01,6.326781494169005926e-01,5.780858530505076365e-01,5.419516330090615730e-01,4.889340327541857323e-01,4.498842302078167599e-01,4.118524065417998870e-01,3.318877028008382912e-01,2.410241135464506190e-01,2.079052301986995532e-01,1.524813988374947582e-01,1.251969038484676833e-01
1.400000000000000000e+01,8.904514574068597144e-01,1.000000000000000000e+00,9.268927796453262369e-01,8.487733576340390496e-01,7.752394532216065892e-01,7.286893208788737253e-01,6.597985888699748891e-01,6.098559323599306303e-01,5.936703054806325985e-01,5.270403979307028974e-01,4.966860002878995539e-01,4.043126281322377835e-01,3.241516784862925049e-01,2.600668490474123407e-01,1.984180577132531043e-01,1.497684215796133422e-01
1.500000000000000000e+01,1.000000000000000000e+00,6.954598995643581638e-01,4.909346275524299474e-01,3.942723481263051832e-01,3.188466681433057004e-01,2.689529362499880061e-01,2.274371391491424310e-01,1.803316333595869070e-01,1.665789284238019252e-01,1.499229229512638317e-01,1.546519952447248103e-01,1.466306199562686097e-01,1.463867826577912035e-01,1.445021705800950129e-01,1.075673630745341280e-01,1.177764528527406040e-01
1.600000000000000000e+01,1.000000000000000000e+00,6.224314582306516019e-01,3.564545357636931255e-01,2.762776846486838522e-01,2.502292143216802711e-01,2.376778768251530116e-01,2.295176593481662031e-01,2.212341461342208770e-01,2.118263453363309623e-01,2.098861830735403722e-01,2.024780595304294384e-01,1.822729568782431586e-01,1.750627553217723731e-01,1.512194546351889601e-01,1.243005806245403022e-01,1.025781811368128987e-01
1.700000000000000000e+01,4.926197569398848564e-01,7.097024039782006133e-01,9.185587759317158651e-01,9.814918014956195425e-01,1.000000000000000000e+00,9.738249822674110989e-01,9.486376026934633110e-01,9.201516724885573373e-01,9.116042989028789734e-01,8.892732279924935312e-01,8.728665961066304213e-01,8.211971728565593542e-01,7.373626351650773847e-01,6.571356494075781818e-01,5.327667361471338792e-01,4.833684444959826521e-01
1.800000000000000000e+01,1.000000000000000000e+00,6.887976208047945637e-01,4.879439706310660374e-01,4.365966331410369161e-01,4.198614948280786074e-01,4.100333168056496391e-01,3.946113421949581368e-01,3.840435318809383158e-01,3.747937405316453252e-01,3.665853617818444210e-01,3.569442833263310466e-01,3.232825107372829243e-01,2.892514275827934855e-01,2.645951918579255713e-01,2.265295027177748888e-01,1.950366045602457410e-01
1.900000000000000000e+01,1.000000000000000000e+00,7.716737265286163217e-01,7.060524222521473714e-01,7.073027727431892009e-01,7.097816065070248204e-01,7.081471571516344543e-01,6.607512036798454114e-01,6.349896543815203298e-01,5.845664555944023455e-01,5.891329658699463456e-01,6.289728108245890015e-01,5.497639064385207996e-01,4.477044450229880623e-01,3.666472097244346529e-01,3.263853441070219130e-01,3.180495265864861643e-01
2.000000000000000000e+01,9.138048939188736508e-01,6.971764368289811165e-01,7.099462377321211770e-01,7.856461653012136725e-01,8.614246817905705234e-01,9.027249783570037156e-01,9.432073896375371413e-01,9.207922689115318748e-01,9.733746217364173114e-01,9.723983638862367940e-01,9.684936423140730888e-01,1.000000000000000000e+00,8.653403366739345071e-01,7.718912912762910805e-01,6.633970658356258543e-01,6.286825475283444042e-01
2.100000000000000000e+01,1.000000000000000000e+00,7.101993753331220516e-01,4.671421119517296661e-01,3.599605386111390803e-01,2.773418710121245412e-01,2.412630891233477348e-01,1.991501898464047848e-01,1.749413602550314861e-01,1.766894423113542500e-01,1.685536083390400952e-01,1.860258460705827566e-01,2.125745628635710982e-01,2.258693864664017281e-01,2.162937661794982758e-01,1.859612888159909994e-01,1.603820971089891245e-01
2.200000000000000000e+01,1.000000000000000000e+00,7.085680380188913441e-01,4.650352351076854074e-01,3.405244920079429360e-01,2.475758864341961463e-01,1.712281310648547938e-01,1.157830696173489105e-01,7.871439944755936891e-02,8.010647058620479211e-02,9.454282097113037020e-02,1.152260664770451415e-01,1.469779898618871761e-01,1.508225777851487925e-01,1.632167530907466246e-01,1.549511430822738123e-01,1.477189655184525940e-01
2.300000000000000000e+01,1.000000000000000000e+00,6.120456644518469380e-01,1.529860258854487121e-01,3.040435462775635256e-01,4.301124496730289737e-01,5.528732025482784307e-01,6.455603970503226430e-01,7.541536856507149444e-01,8.225216751784336644e-01,8.253647692362725552e-01,8.958863306576295704e-01,8.475101384798712223e-01,8.206905491643863293e-01,7.407935483998986381e-01,6.768290785633341855e-01,5.624562466356185508e-01
2.400000000000000000e+01,1.000000000000000000e+00,6.521502211012256689e-01,3.905663077590836307e-01,3.020293064292750018e-01,2.344129384238300140e-01,1.885622173373118771e-01,1.519281964757187020e-01,1.199033459155561115e-01,1.053820842545688252e-01,8.960164152842835239e-02,7.159560977822283789e-02,7.989430427962519732e-02,9.217518236790907260e-02,7.781954909053771796e-02,7.464960608292837974e-02,7.979997078367075114e-02
2.500000000000000000e+01,1.000000000000000000e+00,8.509060381524529149e-01,6.900858335147100897e-01,5.743568217333093751e-01,4.836682617595460809e-01,4.010428275471656367e-01,3.164901704274254990e-01,2.590767492763772495e-01,2.219909827741625152e-01,1.740206151634265397e-01,1.256415507276244792e-01,7.385264146879604030e-02,5.771837329598316496e-02,4.457365256319293506e-02,5.682421919841308677e-02,4.232735484768548884e-02
2.600000000000000000e+01,1.000000000000000000e+00,9.616984060520155086e-01,8.482356340019278074e-01,7.572595700212301217e-01,6.771484696199594477e-01,5.910617608633923492e-01,5.108655730246328686e-01,4.422998738739555291e-01,4.040482680318724373e-01,3.448171718298041477e-01,2.988102594878789264e-01,2.410676569153552828e-01,1.782315094249430631e-01,1.360369179579759280e-01,1.089061741782154646e-01,9.460516138211610970e-02
2.700000000000000000e+01,1.000000000000000000e+00,9.376932021659002414e-01,8.328146585878395403e-01,7.474392704538840304e-01,6.553083939998496366e-01,5.667054743801360761e-01,4.863546937953512894e-01,4.133690002033655886e-01,3.642884144825098702e-01,3.226523730230574372e-01,2.707414022716234103e-01,2.075999812623136598e-01,1.589569728587421349e-01,1.279076844582813510e-01,9.446272232832379767e-02,7.771367260096845309e-02
2.800000000000000000e+01,1.000000000000000000e+00,9.133569319378805895e-01,7.812589653551097468e-01,6.807724248170621273e-01,5.890265277238352359e-01,5.019976847031270006e-01,4.188747474805651905e-01,3.510593571885037290e-01,3.068915898815046672e-01,2.607765114798309969e-01,2.133873333220790425e-01,1.512702195451876563e-01,1.008518009176045255e-01,6.195662467593463646e-02,4.292956266042625285e-02,4.671517296438990052e-02
2.900000000000000000e+01,1.000000000000000000e+00,8.612775077492023090e-01,6.993993508017348759e-01,6.083454211668709588e-01,5.295651980738141917e-01,4.695588863489799647e-01,3.990431191517744836e-01,3.446023854250755414e-01,3.088083249074128900e-01,2.638396474192968300e-01,2.250575057813863356e-01,1.788313645365795235e-01,1.395926460010007142e-01,8.534878265099762884e-02,8.605619577122891606e-02,9.011918897456454303e-02
3.000000000000000000e+01,1.000000000000000000e+00,8.635403865647787169e-01,7.207246442366456174e-01,6.334742021216573926e-01,5.504405401443402956e-01,4.826478514156920530e-01,4.037349964009255276e-01,3.531261276681332828e-01,3.110099417871389771e-01,2.723374755769508160e-01,2.271355345073125531e-01,1.778622077332642215e-01,1.255818825401202599e-01,1.051295805592195182e-01,7.565035234262106056e-02,5.932661829923142893e-02
3.100000000000000000e+01,1.000000000000000000e+00,9.423351881003488861e-01,8.271131542305363293e-01,7.382283232651626337e-01,6.698223303457062627e-01,5.975294853191152056e-01,5.380430721452993392e-01,4.751649602236036607e-01,4.451221030782007149e-01,3.968367749064700689e-01,3.457201021789515494e-01,2.917299147028407647e-01,2.292397983903153580e-01,1.803260667394579464e-01,1.501800229959852073e-01,1.128136689538422471e-01
3.200000000000000000e+01,1.000000000000000000e+00,9.411122050808039541e-01,8.588820152653702245e-01,7.907537852072463735e-01,7.339350144394116704e-01,6.749508265131440865e-01,6.159664523091439303e-01,5.646951017493015978e-01,5.285836524222780053e-01,4.742578872735928042e-01,4.310628078129781771e-01,3.613174508531272200e-01,2.873403396593955383e-01,2.441586141462645798e-01,1.927702480110325411e-01,1.392505866479124554e-01
3.300000000000000000e+01,1.000000000000000000e+00,9.346686160923000086e-01,8.600114902694891983e-01,7.959734994948067799e-01,7.340037351259429688e-01,6.741748900792550181e-01,6.122032638055140419e-01,5.647387379071417968e-01,5.215849393486001739e-01,4.804726586172859415e-01,4.327481160031695917e-01,3.625944502946273906e-01,2.928969975934257453e-01,2.447867649055446293e-01,1.988784233842363913e-01,1.537189306756746310e-01
3.400000000000000000e+01,1.000000000000000000e+00,9.596698415057390852e-01,8.840619002836687113e-01,8.184077038966471873e-01,7.516141716629174407e-01,6.875266681602273389e-01,6.335026985019588386e-01,5.783296875036887386e-01,5.395142193829783883e-01,4.881922996561984252e-01,4.500172284735296513e-01,3.715600684838996637e-01,3.078612929383975905e-01,2.506681416464329182e-01,2.028578049043157638e-01,1.596083337978467243e-01
3.500000000000000000e+01,1.000000000000000000e+00,8.968479721924074166e-01,8.014961944924434700e-01,7.339186063815882344e-01,6.821037714737455682e-01,6.278358256171006069e-01,5.784285521935811358e-01,5.269624064367890437e-01,4.925949553311076978e-01,4.513676146924637811e-01,4.106363882763948148e-01,3.402672174172203245e-01,2.724408543555694728e-01,2.249680071112746538e-01,1.782899003787166148e-01,1.381285653299366700e-01
3.600000000000000000e+01,1.000000000000000000e+00,9.235309073939634850e-01,8.333948949544218721e-01,7.669867555718213881e-01,7.032355743068948728e-01,6.421727996084040102e-01,5.816511270387902943e-01,5.326771127052564170e-01,4.899695126825922564e-01,4.504935250161333782e-01,3.983781251713818250e-01,3.292391938766542347e-01,2.659816394709786924e-01,2.093813726306478218e-01,1.606935348822348397e-01,1.361883930197600734e-01
3.700000000000000000e+01,1.000000000000000000e+00,9.712891975343884710e-01,8.824963193864422406e-01,7.982446657575777982e-01,7.178112456139956743e-01,6.461336019654464469e-01,5.712218346222280863e-01,5.073396633497128105e-01,4.638890225704300208e-01,4.050097568743867282e-01,3.633781392186298809e-01,2.979028083857391263e-01,2.224839028196886337e-01,1.788438333369710975e-01,1.344439213895368412e-01,1.087042096499001020e-01
3.800000000000000000e+01,1.000000000000000000e+00,9.293954157861564758e-01,8.494902716753016669e-01,7.708966942198122174e-01,6.973549792299215122e-01,6.227398775514910723e-01,5.519373903701052519e-01,4.880732989767761487e-01,4.462880641055805286e-01,3.955547547389825502e-01,3.533342136824245139e-01,2.821310794094935570e-01,2.252009529670653820e-01,1.858658777312259258e-01,1.485536522239939983e-01,1.166960081540601435e-01
3.900000000000000000e+01,1.000000000000000000e+00,9.133817724095480983e-01,8.161662723111559048e-01,7.297709392039360976e-01,6.498151261995358530e-01,5.768743611358880807e-01,5.049497618948580735e-01,4.426785910053971929e-01,4.012865469047248168e-01,3.524838366874802897e-01,3.097754489752789220e-01,2.450859251866541744e-01,1.792414378019251131e-01,1.474003414447421501e-01,1.246047334350715435e-01,9.555726899218518200e-02
4.000000000000000000e+01,1.000000000000000000e+00,8.823882078660878481e-01,7.324487301967722575e-01,6.322777659996560162e-01,5.572235669975083017e-01,4.787998441332839139e-01,4.246471935189398694e-01,3.778876073436807093e-01,3.344110649712382921e-01,2.845860771872527617e-01,2.543689678638895169e-01,1.877288286009252682e-01,1.389405980077059732e-01,1.146341966037732890e-01,8.516429653026237612e-02,7.601061369165930393e-02
4.100000000000000000e+01,1.000000000000000000e+00,8.819630443861983249e-01,7.303551205749659880e-01,6.359850192801462798e-01,5.641010783243343152e-01,5.025555812597125582e-01,4.363070692395142891e-01,3.887597724337344407e-01,3.534886611350112617e-01,3.121206697317848722e-01,2.786258591805851337e-01,2.228877566753745820e-01,1.678265107749764007e-01,1.333637062765195558e-01,1.020423545237411772e-01,8.368515221635686174e-02
4.200000000000000000e+01,1.000000000000000000e+00,9.494124325521842156e-01,8.140293522896629996e-01,7.119103202303905809e-01,6.233996483504278263e-01,5.446366378133196129e-01,4.577021095478499002e-01,4.012638093253646510e-01,3.553207811165377539e-01,3.103380972616042732e-01,2.605301395155196764e-01,2.102618133420302016e-01,1.686398267268719442e-01,1.221700714161953610e-01,8.255791774324801324e-02,6.622400946788220555e-02
4.300000000000000000e+01,1.000000000000000000e+00,8.490325427726280738e-01,6.540724701537152797e-01,5.518528247447440638e-01,4.775057042608242264e-01,4.148271494683155591e-01,3.537898024877603742e-01,3.037915440875174067e-01,2.686830998134890347e-01,2.278680904772614479e-01,2.016693336828673799e-01,1.536390998283503617e-01,1.166363798880592634e-01,9.123248859596724825e-02,7.384983794589618233e-02,5.931771378943592049e-02
4.400000000000000000e+01,1.000000000000000000e+00,8.907513499010450975e-01,7.447297966305492789e-01,6.427649603069450768e-01,5.670058002651798823e-01,4.909074603840872797e-01,4.149699312274483520e-01,3.551630139166765954e-01,3.243098445910802541e-01,2.782589513255266378e-01,2.413362510385672899e-01,1.829107963365568801e-01,1.468836793619175962e-01,1.049066028539320100e-01,8.001897040053143617e-02,6.473566738294503353e-02
4.500000000000000000e+01,1.000000000000000000e+00,9.801169242870035880e-01,8.658678825671969337e-01,7.699560971599674897e-01,6.888279977145951305e-01,6.032928419141129206e-01,5.135677849306620191e-01,4.526540971893009413e-01,4.042381348397694474e-01,3.552271836308069641e-01,3.149896280781436242e-01,2.520514694701572744e-01,1.918300298798383541e-01,1.716601135650897558e-01,1.157393402823248124e-01,8.567670751947044361e-02
4.600000000000000000e+01,1.000000000000000000e+00,9.449097655103657623e-01,8.442193188500176637e-01,7.714342587095736059e-01,6.988849926501264909e-01,6.392737452802577103e-01,5.716826712071558791e-01,5.244401929161620624e-01,4.821328229521491537e-01,4.371623949168332857e-01,3.946820466901317381e-01,3.248367709806869730e-01,2.699721060425053776e-01,2.294172440926859069e-01,1.881048609891083634e-01,1.504180697243028553e-01
4.700000000000000000e+01,1.000000000000000000e+00,9.716239140316993428e-01,9.020637159893745149e-01,8.316019611328567818e-01,7.695828835921465494e-01,7.118484098189049591e-01,6.543495793289314522e-01,6.048752772552615786e-01,5.645408529377046181e-01,5.237311310384915597e-01,4.832115447173601086e-01,4.151790227305261483e-01,3.534273177237668428e-01,3.087869683884599814e-01,2.599847826559099073e-01,2.177265319394644238e-01
4.800000000000000000e+01,1.000000000000000000e+00,9.928983840056797572e-01,9.367875452279451620e-01,8.755261895568335895e-01,8.157662902618956213e-01,7.650923964393321342e-01,7.099050899766697897e-01,6.593392704402809557e-01,6.263071905819044272e-01,5.806746705241241369e-01,5.306232217074021706e-01,4.620051122595296156e-01,3.971705868148587282e-01,3.460189025913333327e-01,2.934233451598152742e-01,2.495685418112606468e-01
4.900000000000000000e+01,1.000000000000000000e+00,9.521445768053157233e-01,8.744241043321178131e-01,8.043161657571900047e-01,7.445453158510343394e-01,6.866263344698431137e-01,6.284227773469804879e-01,5.753307888369953993e-01,5.415291886556762302e-01,4.955243062018347411e-01,4.563060163221900889e-01,3.846131496109543302e-01,3.131100941663999548e-01,2.659727502558830725e-01,2.189634326288703026e-01,1.780839471099297244e-01
5.000000000000000000e+01,1.000000000000000000e+00,9.876187988702883613e-01,8.792856536863933314e-01,7.881952619206393784e-01,7.246523745811765949e-01,6.610673483652951266e-01,6.009931865855410171e-01,5.437970914032926872e-01,5.082696968166662277e-01,4.655749880012094444e-01,4.201527957679230263e-01,3.574413637901152074e-01,2.947846962696299422e-01,2.407495369358275406e-01,1.907398969177515613e-01,1.583757090171099835e-01
5.100000000000000000e+01,1.000000000000000000e+00,9.442348124993630298e-01,8.570408760074045285e-01,8.135632572113780103e-01,7.944659713997458406e-01,7.856368282745622711e-01,8.506471989924010435e-01,8.641166505783293150e-01,8.725062950225028757e-01,8.480410004524424616e-01,8.381195892957918891e-01,6.402445647790200312e-01,8.114025461696636743e-01,7.041379115399482025e-01,5.932159932482871101e-01,3.588151503071944637e-01
5.200000000000000000e+01,1.000000000000000000e+00,9.497591867867399840e-01,8.344322995779098751e-01,7.517307541842291885e-01,6.842607284636705867e-01,6.147662146344443634e-01,5.545671783498520302e-01,5.013092786460768835e-01,4.664206403138168033e-01,4.219644493651584782e-01,3.744314486228185190e-01,3.085432331061553901e-01,2.486983450211179003e-01,2.038963074685136156e-01,1.665780848429313510e-01,1.403527961972748928e-01
5.300000000000000000e+01,1.000000000000000000e+00,9.149751318694037128e-01,7.742602505189877249e-01,6.760675903650262830e-01,6.000498434463121811e-01,5.361193837045620247e-01,4.757545905059510916e-01,4.276813491250381349e-01,3.894768295246087697e-01,3.513700125723595580e-01,3.128917129172488210e-01,2.455817634955453355e-01,2.006745988870138886e-01,1.581875684384273228e-01,1.207174492910405295e-01,1.033208884280099465e-01
5.400000000000000000e+01,1.000000000000000000e+00,9.422040642304984059e-01,8.161916089712820677e-01,7.175947246211163977e-01,6.374838816638094263e-01,5.746223444111672185e-01,5.197697413762558671e-01,4.645391113357639212e-01,4.344136615509769372e-01,3.847065744196908610e-01,3.439176528531092125e-01,2.817846738890338876e-01,2.167420900713742660e-01,1.819535503305114432e-01,1.347027629912163904e-01,1.123873927944662593e-01
5.500000000000000000e+01,1.000000000000000000e+00,9.761251045078083166e-01,8.651162824850761046e-01,7.785466101489930679e-01,7.075618012900506404e-01,6.455356955124826879e-01,5.913716682931319246e-01,5.420161977072263104e-01,5.011190416158346483e-01,4.559923826611325670e-01,4.149017430458222799e-01,3.442625363791365078e-01,2.851273687394226264e-01,2.358165288725845854e-01,1.967899077170766065e-01,1.586727261948357171e-01
5.600000000000000000e+01,1.000000000000000000e+00,9.260300003471806374e-01,8.056796645710493365e-01,7.287339187383108374e-01,6.626724826674135205e-01,6.106228075572537328e-01,5.577232693493231475e-01,5.097544291441820086e-01,4.765278112077856454e-01,4.390536727943445960e-01,3.965977526793491026e-01,3.301241427847491638e-01,2.712860053606429567e-01,2.242934376437849542e-01,1.776931424638954204e-01,1.438622240501137850e-01
5.700000000000000000e+01,1.000000000000000000e+00,9.315386991160431451e-01,7.943182194758954262e-01,6.946456805251723932e-01,6.156540976181830160e-01,5.496268978745845191e-01,4.903749862397782655e-01,4.324336406720773462e-01,3.864777220904276334e-01,3.468695123182698459e-01,2.974596125345988495e-01,2.341595706600041460e-01,1.964335117061850322e-01,1.503069236077193283e-01,1.211883451763072217e-01,9.047457798445662780e-02
5.800000000000000000e+01,1.000000000000000000e+00,9.084187124881187847e-01,7.192294724616714596e-01,6.021803141998789410e-01,5.025841293670542109e-01,4.294766387804273555e-01,3.558436673844524445e-01,3.030510035159135196e-01,2.596243560737938050e-01,2.164605967418430921e-01,1.794014850610330947e-01,1.172117728710935225e-01,5.888675113010043149e-02,3.309180773993609936e-02,3.885007874698313823e-02,1.708189890523488866e-02
5.900000000000000000e+01,8.721696902038176269e-01,8.129618652056306294e-01,7.328419431306909537e-01,6.789138897688183905e-01,6.397444081067902300e-01,5.549784360163584340e-01,5.476223418550398847e-01,5.471209882583453199e-01,4.731688553671392072e-01,5.686261502627054654e-01,6.067435400745398999e-01,5.362874478545939239e-01,8.348882611807827425e-01,5.388667790193317764e-01,1.000000000000000000e+00,6.165768277524078522e-01
6.000000000000000000e+01,1.000000000000000000e+00,8.802854245737746774e-01,6.921163568014379042e-01,5.805483550457906095e-01,5.061115502352456774e-01,4.391036798565451371e-01,3.890589844011317355e-01,3.503080197816847430e-01,3.170053809997335215e-01,2.804475122593995673e-01,2.480102685432870602e-01,1.996440913533099604e-01,1.479603450868304249e-01,1.162489102450825623e-01,1.041666494035224377e-01,8.824300690761317789e-02
6.100000000000000000e+01,1.000000000000000000e+00,6.486399621979925811e-01,3.715873898751878568e-01,2.487025130263930406e-01,1.861835186502746875e-01,1.463703796941873969e-01,1.217514017494729928e-01,1.010140972813166060e-01,9.223210283062932557e-02,1.016406785909645810e-01,9.454176508577163962e-02,8.513747514227233693e-02,1.001873030990324820e-01,9.727329918625089722e-02,8.818893716208106581e-02,7.768177331566192279e-02
6.200000000000000000e+01,1.000000000000000000e+00,7.074027317908637702e-01,5.370601253328676217e-01,4.389873517956467963e-01,3.748589630323417854e-01,3.240326200454512473e-01,2.998541040975250538e-01,2.861800280701272126e-01,2.639370350335958348e-01,2.212178907564597286e-01,1.809068657945242797e-01,1.434282405292170159e-01,1.032659516434483032e-01,1.043463811311949874e-01,5.673479098952852184e-02,6.353741142866435598e-02
6.300000000000000000e+01,7.861972299356700944e-01,7.446086103377141940e-01,9.056757583929646582e-01,9.831108265253628575e-01,1.000000000000000000e+00,9.946921966337285426e-01,9.686381235097347719e-01,9.382727247500326495e-01,9.029781709594411065e-01,8.806325830027017521e-01,8.312975286552378718e-01,7.507072934287013499e-01,6.379411141094017967e-01,5.607606111313502284e-01,5.241151070755355468e-01,4.290998221923117972e-01
6.400000000000000000e+01,1.000000000000000000e+00,8.159199780460349993e-01,6.573319385466606102e-01,5.667858540848800253e-01,5.056726660565851184e-01,4.570308849053192346e-01,4.134007321496752096e-01,3.643598191808707365e-01,3.424381836453875838e-01,3.041861244447020551e-01,2.669435273327898650e-01,2.059339932667527684e-01,1.577448343064536129e-01,1.274299704179933657e-01,9.255544973782854623e-02,6.706064376459024146e-02
6.500000000000000000e+01,1.000000000000000000e+00,8.869411912790058361e-01,5.878313569422828344e-01,4.213835865818651993e-01,2.982066901041971474e-01,2.025048583182613160e-01,1.863662935976253821e-01,1.603870348715683569e-01,1.165587044573898612e-01,9.712418017848788165e-02,1.119052884611492910e-01,1.287641979574371265e-01,1.079272106101611950e-01,1.176634096619611630e-01,6.487227622233335267e-02,1.387267686372607445e-01
6.600000000000000000e+01,1.000000000000000000e+00,8.546726302607151604e-01,6.644916936288469689e-01,5.466417592781408485e-01,4.614761225369263253e-01,3.963069631504145263e-01,3.279444036584497346e-01,2.890209297764360641e-01,2.385670844410527625e-01,2.056851863555125282e-01,1.708027099502797963e-01,1.160480990995768902e-01,7.034281411038112442e-02,3.654956061938424011e-02,1.033686362897659299e-02,3.532623000821259046e-02
6.700000000000000000e+01,1.000000000000000000e+00,8.798847615495465346e-01,7.433536127718425313e-01,6.437968045290237695e-01,5.667858540769490361e-01,5.395024540507163957e-01,4.851832380945287904e-01,3.900490680068742222e-01,3.651554995316461660e-01,3.378922382981489614e-01,2.997625969309353211e-01,2.243053231186350471e-01,2.152161156643745410e-01,1.145932912212513782e-01,1.259108439048189920e-01,9.190761329575618255e-02
